storm_id,date,latitude,longitude,ne,se,sw,nw,wind_speed
PHILIPPE-2011,2011-10-02T12:00:00Z,26.2,-51.2,90,75,45,90,34
PHILIPPE-2011,2011-10-02T12:00:00Z,26.2,-51.2,0,0,0,0,50
PHILIPPE-2011,2011-10-02T12:00:00Z,26.2,-51.2,0,0,0,0,64
PHILIPPE-2011,2011-10-02T18:00:00Z,26.3,-52.3,90,75,60,90,34
PHILIPPE-2011,2011-10-02T18:00:00Z,26.3,-52.3,0,0,0,0,50
PHILIPPE-2011,2011-10-02T18:00:00Z,26.3,-52.3,0,0,0,0,64
PHILIPPE-2011,2011-10-03T00:00:00Z,26.2,-53.2,90,75,60,90,34
PHILIPPE-2011,2011-10-03T00:00:00Z,26.2,-53.2,0,0,0,0,50
PHILIPPE-2011,2011-10-03T00:00:00Z,26.2,-53.2,0,0,0,0,64
PHILIPPE-2011,2011-10-03T06:00:00Z,25.6,-54,90,75,45,75,34
PHILIPPE-2011,2011-10-03T06:00:00Z,25.6,-54,25,20,0,20,50
PHILIPPE-2011,2011-10-03T06:00:00Z,25.6,-54,0,0,0,0,64
PHILIPPE-2011,2011-10-03T12:00:00Z,24.9,-54.8,90,75,45,60,34
PHILIPPE-2011,2011-10-03T12:00:00Z,24.9,-54.8,25,20,0,20,50
PHILIPPE-2011,2011-10-03T12:00:00Z,24.9,-54.8,0,0,0,0,64
PHILIPPE-2011,2011-10-03T18:00:00Z,24.3,-55.6,90,75,45,60,34
PHILIPPE-2011,2011-10-03T18:00:00Z,24.3,-55.6,25,20,0,20,50
PHILIPPE-2011,2011-10-03T18:00:00Z,24.3,-55.6,0,0,0,0,64
PHILIPPE-2011,2011-10-04T00:00:00Z,23.8,-56.6,90,75,45,60,34
PHILIPPE-2011,2011-10-04T00:00:00Z,23.8,-56.6,30,30,0,20,50
PHILIPPE-2011,2011-10-04T00:00:00Z,23.8,-56.6,20,15,0,10,64
PHILIPPE-2011,2011-10-04T06:00:00Z,23.7,-57.7,90,75,45,60,34
PHILIPPE-2011,2011-10-04T06:00:00Z,23.7,-57.7,30,30,0,20,50
PHILIPPE-2011,2011-10-04T06:00:00Z,23.7,-57.7,20,15,0,10,64
PHILIPPE-2011,2011-10-04T12:00:00Z,23.8,-58.7,75,75,45,45,34
PHILIPPE-2011,2011-10-04T12:00:00Z,23.8,-58.7,30,30,0,25,50
PHILIPPE-2011,2011-10-04T12:00:00Z,23.8,-58.7,0,0,0,0,64
PHILIPPE-2011,2011-10-04T18:00:00Z,24,-59.6,75,75,30,45,34
PHILIPPE-2011,2011-10-04T18:00:00Z,24,-59.6,30,30,0,25,50
PHILIPPE-2011,2011-10-04T18:00:00Z,24,-59.6,0,0,0,0,64
PHILIPPE-2011,2011-10-05T00:00:00Z,24.3,-60.2,75,75,30,30,34
PHILIPPE-2011,2011-10-05T00:00:00Z,24.3,-60.2,35,30,10,25,50
PHILIPPE-2011,2011-10-05T00:00:00Z,24.3,-60.2,0,0,0,0,64
PHILIPPE-2011,2011-10-05T06:00:00Z,24.7,-60.7,75,75,30,30,34
PHILIPPE-2011,2011-10-05T06:00:00Z,24.7,-60.7,35,30,10,25,50
PHILIPPE-2011,2011-10-05T06:00:00Z,24.7,-60.7,0,0,0,0,64
PHILIPPE-2011,2011-10-05T12:00:00Z,25.2,-61,75,75,45,45,34
PHILIPPE-2011,2011-10-05T12:00:00Z,25.2,-61,35,35,15,25,50
PHILIPPE-2011,2011-10-05T12:00:00Z,25.2,-61,0,0,0,0,64
PHILIPPE-2011,2011-10-05T18:00:00Z,25.5,-61.1,75,75,45,45,34
PHILIPPE-2011,2011-10-05T18:00:00Z,25.5,-61.1,40,35,20,25,50
PHILIPPE-2011,2011-10-05T18:00:00Z,25.5,-61.1,0,0,0,0,64
PHILIPPE-2011,2011-10-06T00:00:00Z,25.9,-61.1,75,75,45,45,34
PHILIPPE-2011,2011-10-06T00:00:00Z,25.9,-61.1,40,40,20,30,50
PHILIPPE-2011,2011-10-06T00:00:00Z,25.9,-61.1,0,0,0,0,64
PHILIPPE-2011,2011-10-06T06:00:00Z,26.5,-61,75,75,45,45,34
PHILIPPE-2011,2011-10-06T06:00:00Z,26.5,-61,40,40,25,30,50
PHILIPPE-2011,2011-10-06T06:00:00Z,26.5,-61,20,20,0,0,64
PHILIPPE-2011,2011-10-06T12:00:00Z,27.4,-60.4,75,75,45,45,34
PHILIPPE-2011,2011-10-06T12:00:00Z,27.4,-60.4,40,45,30,30,50
PHILIPPE-2011,2011-10-06T12:00:00Z,27.4,-60.4,20,20,0,0,64
PHILIPPE-2011,2011-10-06T18:00:00Z,28.2,-59.7,60,75,60,60,34
PHILIPPE-2011,2011-10-06T18:00:00Z,28.2,-59.7,45,45,30,30,50
PHILIPPE-2011,2011-10-06T18:00:00Z,28.2,-59.7,20,20,15,10,64
PHILIPPE-2011,2011-10-07T00:00:00Z,28.7,-58.8,60,75,60,75,34
PHILIPPE-2011,2011-10-07T00:00:00Z,28.7,-58.8,45,45,35,35,50
PHILIPPE-2011,2011-10-07T00:00:00Z,28.7,-58.8,25,25,20,15,64
PHILIPPE-2011,2011-10-07T06:00:00Z,29,-57.7,60,75,75,75,34
PHILIPPE-2011,2011-10-07T06:00:00Z,29,-57.7,45,45,35,35,50
PHILIPPE-2011,2011-10-07T06:00:00Z,29,-57.7,25,30,20,20,64
PHILIPPE-2011,2011-10-07T12:00:00Z,29.3,-56.5,75,90,75,75,34
PHILIPPE-2011,2011-10-07T12:00:00Z,29.3,-56.5,40,45,35,35,50
PHILIPPE-2011,2011-10-07T12:00:00Z,29.3,-56.5,30,30,20,20,64
PHILIPPE-2011,2011-10-07T18:00:00Z,29.7,-55.1,75,90,75,75,34
PHILIPPE-2011,2011-10-07T18:00:00Z,29.7,-55.1,40,45,35,35,50
PHILIPPE-2011,2011-10-07T18:00:00Z,29.7,-55.1,25,25,15,15,64
PHILIPPE-2011,2011-10-08T00:00:00Z,30.1,-53.5,60,90,75,75,34
PHILIPPE-2011,2011-10-08T00:00:00Z,30.1,-53.5,35,45,30,30,50
PHILIPPE-2011,2011-10-08T00:00:00Z,30.1,-53.5,20,20,10,0,64
PHILIPPE-2011,2011-10-08T06:00:00Z,30.9,-51.4,60,90,75,75,34
PHILIPPE-2011,2011-10-08T06:00:00Z,30.9,-51.4,30,40,25,25,50
PHILIPPE-2011,2011-10-08T06:00:00Z,30.9,-51.4,0,0,0,0,64
PHILIPPE-2011,2011-10-08T12:00:00Z,32.3,-48.7,75,90,75,75,34
PHILIPPE-2011,2011-10-08T12:00:00Z,32.3,-48.7,30,35,10,20,50
PHILIPPE-2011,2011-10-08T12:00:00Z,32.3,-48.7,0,0,0,0,64
PHILIPPE-2011,2011-10-08T18:00:00Z,34.4,-46,75,135,75,105,34
PHILIPPE-2011,2011-10-08T18:00:00Z,34.4,-46,30,30,0,15,50
PHILIPPE-2011,2011-10-08T18:00:00Z,34.4,-46,0,0,0,0,64
PHILIPPE-2011,2011-10-09T00:00:00Z,37.5,-43.6,90,180,90,150,34
PHILIPPE-2011,2011-10-09T00:00:00Z,37.5,-43.6,0,0,0,0,50
PHILIPPE-2011,2011-10-09T00:00:00Z,37.5,-43.6,0,0,0,0,64
RAFAEL-2012,2012-10-12T18:00:00Z,14.7,-62.7,0,150,0,0,34
RAFAEL-2012,2012-10-12T18:00:00Z,14.7,-62.7,0,0,0,0,50
RAFAEL-2012,2012-10-12T18:00:00Z,14.7,-62.7,0,0,0,0,64
RAFAEL-2012,2012-10-13T00:00:00Z,15,-63.2,0,150,0,0,34
RAFAEL-2012,2012-10-13T00:00:00Z,15,-63.2,0,0,0,0,50
RAFAEL-2012,2012-10-13T00:00:00Z,15,-63.2,0,0,0,0,64
RAFAEL-2012,2012-10-13T06:00:00Z,15.3,-63.7,0,150,0,0,34
RAFAEL-2012,2012-10-13T06:00:00Z,15.3,-63.7,0,0,0,0,50
RAFAEL-2012,2012-10-13T06:00:00Z,15.3,-63.7,0,0,0,0,64
RAFAEL-2012,2012-10-13T12:00:00Z,15.6,-63.8,0,150,0,0,34
RAFAEL-2012,2012-10-13T12:00:00Z,15.6,-63.8,0,0,0,0,50
RAFAEL-2012,2012-10-13T12:00:00Z,15.6,-63.8,0,0,0,0,64
RAFAEL-2012,2012-10-13T18:00:00Z,16.7,-63.6,0,150,0,0,34
RAFAEL-2012,2012-10-13T18:00:00Z,16.7,-63.6,0,0,0,0,50
RAFAEL-2012,2012-10-13T18:00:00Z,16.7,-63.6,0,0,0,0,64
RAFAEL-2012,2012-10-14T00:00:00Z,17.9,-63.5,150,150,0,0,34
RAFAEL-2012,2012-10-14T00:00:00Z,17.9,-63.5,0,0,0,0,50
RAFAEL-2012,2012-10-14T00:00:00Z,17.9,-63.5,0,0,0,0,64
RAFAEL-2012,2012-10-14T06:00:00Z,18.9,-63.6,150,150,0,0,34
RAFAEL-2012,2012-10-14T06:00:00Z,18.9,-63.6,0,0,0,0,50
RAFAEL-2012,2012-10-14T06:00:00Z,18.9,-63.6,0,0,0,0,64
RAFAEL-2012,2012-10-14T12:00:00Z,19.7,-63.9,150,150,0,60,34
RAFAEL-2012,2012-10-14T12:00:00Z,19.7,-63.9,70,0,0,0,50
RAFAEL-2012,2012-10-14T12:00:00Z,19.7,-63.9,0,0,0,0,64
RAFAEL-2012,2012-10-14T18:00:00Z,20.4,-64.3,150,150,0,100,34
RAFAEL-2012,2012-10-14T18:00:00Z,20.4,-64.3,70,0,0,30,50
RAFAEL-2012,2012-10-14T18:00:00Z,20.4,-64.3,0,0,0,0,64
RAFAEL-2012,2012-10-15T00:00:00Z,21.3,-64.7,150,150,0,100,34
RAFAEL-2012,2012-10-15T00:00:00Z,21.3,-64.7,70,0,0,30,50
RAFAEL-2012,2012-10-15T00:00:00Z,21.3,-64.7,0,0,0,0,64
RAFAEL-2012,2012-10-15T06:00:00Z,22,-65.2,150,150,50,100,34
RAFAEL-2012,2012-10-15T06:00:00Z,22,-65.2,70,40,15,40,50
RAFAEL-2012,2012-10-15T06:00:00Z,22,-65.2,40,20,0,30,64
RAFAEL-2012,2012-10-15T12:00:00Z,22.6,-65.6,180,150,80,120,34
RAFAEL-2012,2012-10-15T12:00:00Z,22.6,-65.6,90,50,20,50,50
RAFAEL-2012,2012-10-15T12:00:00Z,22.6,-65.6,40,20,0,30,64
RAFAEL-2012,2012-10-15T18:00:00Z,23.6,-65.8,180,180,80,120,34
RAFAEL-2012,2012-10-15T18:00:00Z,23.6,-65.8,90,50,20,50,50
RAFAEL-2012,2012-10-15T18:00:00Z,23.6,-65.8,40,20,0,30,64
RAFAEL-2012,2012-10-16T00:00:00Z,24.6,-65.6,180,180,80,120,34
RAFAEL-2012,2012-10-16T00:00:00Z,24.6,-65.6,90,50,20,50,50
RAFAEL-2012,2012-10-16T00:00:00Z,24.6,-65.6,40,20,0,30,64
RAFAEL-2012,2012-10-16T06:00:00Z,25.9,-65.3,180,180,80,130,34
RAFAEL-2012,2012-10-16T06:00:00Z,25.9,-65.3,90,60,40,60,50
RAFAEL-2012,2012-10-16T06:00:00Z,25.9,-65.3,40,30,20,30,64
RAFAEL-2012,2012-10-16T12:00:00Z,27.6,-64.9,180,180,90,130,34
RAFAEL-2012,2012-10-16T12:00:00Z,27.6,-64.9,80,60,40,60,50
RAFAEL-2012,2012-10-16T12:00:00Z,27.6,-64.9,30,30,30,30,64
RAFAEL-2012,2012-10-16T18:00:00Z,29.5,-64.2,180,180,100,120,34
RAFAEL-2012,2012-10-16T18:00:00Z,29.5,-64.2,80,60,50,60,50
RAFAEL-2012,2012-10-16T18:00:00Z,29.5,-64.2,30,30,30,30,64
RAFAEL-2012,2012-10-17T00:00:00Z,31.6,-63.1,180,180,100,120,34
RAFAEL-2012,2012-10-17T00:00:00Z,31.6,-63.1,80,80,60,60,50
RAFAEL-2012,2012-10-17T00:00:00Z,31.6,-63.1,30,40,30,30,64
RAFAEL-2012,2012-10-17T06:00:00Z,34,-61.7,210,240,120,120,34
RAFAEL-2012,2012-10-17T06:00:00Z,34,-61.7,100,120,60,60,50
RAFAEL-2012,2012-10-17T06:00:00Z,34,-61.7,40,60,30,30,64
RAFAEL-2012,2012-10-17T12:00:00Z,36.5,-60.1,240,270,150,150,34
RAFAEL-2012,2012-10-17T12:00:00Z,36.5,-60.1,100,120,60,80,50
RAFAEL-2012,2012-10-17T12:00:00Z,36.5,-60.1,50,60,30,30,64
RAFAEL-2012,2012-10-17T18:00:00Z,38.8,-58,270,270,150,170,34
RAFAEL-2012,2012-10-17T18:00:00Z,38.8,-58,120,120,80,80,50
RAFAEL-2012,2012-10-17T18:00:00Z,38.8,-58,0,70,60,0,64
RAFAEL-2012,2012-10-18T00:00:00Z,41.3,-55,300,300,150,170,34
RAFAEL-2012,2012-10-18T00:00:00Z,41.3,-55,120,120,80,80,50
RAFAEL-2012,2012-10-18T00:00:00Z,41.3,-55,0,70,60,0,64
RAFAEL-2012,2012-10-18T06:00:00Z,43.4,-50.7,300,300,150,170,34
RAFAEL-2012,2012-10-18T06:00:00Z,43.4,-50.7,120,120,80,80,50
RAFAEL-2012,2012-10-18T06:00:00Z,43.4,-50.7,0,0,0,0,64
RAFAEL-2012,2012-10-18T12:00:00Z,45.2,-46,300,300,150,170,34
RAFAEL-2012,2012-10-18T12:00:00Z,45.2,-46,120,120,80,80,50
RAFAEL-2012,2012-10-18T12:00:00Z,45.2,-46,0,0,0,0,64
RAFAEL-2012,2012-10-18T18:00:00Z,47,-41,240,300,150,170,34
RAFAEL-2012,2012-10-18T18:00:00Z,47,-41,120,120,80,80,50
RAFAEL-2012,2012-10-18T18:00:00Z,47,-41,0,0,0,0,64
RAFAEL-2012,2012-10-19T00:00:00Z,49.2,-36.2,180,360,400,180,34
RAFAEL-2012,2012-10-19T00:00:00Z,49.2,-36.2,0,0,220,0,50
RAFAEL-2012,2012-10-19T00:00:00Z,49.2,-36.2,0,0,0,0,64
RAFAEL-2012,2012-10-19T06:00:00Z,51,-32.5,220,360,320,240,34
RAFAEL-2012,2012-10-19T06:00:00Z,51,-32.5,0,0,220,0,50
RAFAEL-2012,2012-10-19T06:00:00Z,51,-32.5,0,0,0,0,64
RAFAEL-2012,2012-10-19T12:00:00Z,53,-29.5,270,390,320,240,34
RAFAEL-2012,2012-10-19T12:00:00Z,53,-29.5,0,0,220,0,50
RAFAEL-2012,2012-10-19T12:00:00Z,53,-29.5,0,0,0,0,64
RAFAEL-2012,2012-10-19T18:00:00Z,55,-30,360,360,400,280,34
RAFAEL-2012,2012-10-19T18:00:00Z,55,-30,0,0,220,0,50
RAFAEL-2012,2012-10-19T18:00:00Z,55,-30,0,0,0,0,64
RAFAEL-2012,2012-10-20T00:00:00Z,56.5,-33,450,360,640,480,34
RAFAEL-2012,2012-10-20T00:00:00Z,56.5,-33,0,0,240,0,50
RAFAEL-2012,2012-10-20T00:00:00Z,56.5,-33,0,0,0,0,64
RAFAEL-2012,2012-10-20T06:00:00Z,56,-37,450,300,540,480,34
RAFAEL-2012,2012-10-20T06:00:00Z,56,-37,0,0,260,0,50
RAFAEL-2012,2012-10-20T06:00:00Z,56,-37,0,0,0,0,64
RAFAEL-2012,2012-10-20T12:00:00Z,53.1,-36.4,480,240,450,480,34
RAFAEL-2012,2012-10-20T12:00:00Z,53.1,-36.4,0,0,280,0,50
RAFAEL-2012,2012-10-20T12:00:00Z,53.1,-36.4,0,0,0,0,64
RAFAEL-2012,2012-10-20T18:00:00Z,50.8,-34.3,480,240,480,480,34
RAFAEL-2012,2012-10-20T18:00:00Z,50.8,-34.3,0,0,330,0,50
RAFAEL-2012,2012-10-20T18:00:00Z,50.8,-34.3,0,0,0,0,64
RAFAEL-2012,2012-10-21T00:00:00Z,49.7,-32.2,0,240,480,480,34
RAFAEL-2012,2012-10-21T00:00:00Z,49.7,-32.2,0,0,0,0,50
RAFAEL-2012,2012-10-21T00:00:00Z,49.7,-32.2,0,0,0,0,64
RAFAEL-2012,2012-10-21T06:00:00Z,49.2,-31.1,0,240,480,480,34
RAFAEL-2012,2012-10-21T06:00:00Z,49.2,-31.1,0,0,0,0,50
RAFAEL-2012,2012-10-21T06:00:00Z,49.2,-31.1,0,0,0,0,64
RAFAEL-2012,2012-10-21T12:00:00Z,48.2,-30.6,0,240,480,480,34
RAFAEL-2012,2012-10-21T12:00:00Z,48.2,-30.6,0,0,0,0,50
RAFAEL-2012,2012-10-21T12:00:00Z,48.2,-30.6,0,0,0,0,64
RAFAEL-2012,2012-10-21T18:00:00Z,47,-30.8,0,240,480,480,34
RAFAEL-2012,2012-10-21T18:00:00Z,47,-30.8,0,0,0,0,50
RAFAEL-2012,2012-10-21T18:00:00Z,47,-30.8,0,0,0,0,64
RAFAEL-2012,2012-10-22T00:00:00Z,45.5,-31.1,0,240,480,480,34
RAFAEL-2012,2012-10-22T00:00:00Z,45.5,-31.1,0,0,0,0,50
RAFAEL-2012,2012-10-22T00:00:00Z,45.5,-31.1,0,0,0,0,64
RAFAEL-2012,2012-10-22T06:00:00Z,43.9,-29.8,0,240,480,480,34
RAFAEL-2012,2012-10-22T06:00:00Z,43.9,-29.8,0,0,0,0,50
RAFAEL-2012,2012-10-22T06:00:00Z,43.9,-29.8,0,0,0,0,64
RAFAEL-2012,2012-10-22T12:00:00Z,41.9,-28.3,0,240,480,480,34
RAFAEL-2012,2012-10-22T12:00:00Z,41.9,-28.3,0,0,0,0,50
RAFAEL-2012,2012-10-22T12:00:00Z,41.9,-28.3,0,0,0,0,64
RAFAEL-2012,2012-10-22T18:00:00Z,40,-27,0,240,480,480,34
RAFAEL-2012,2012-10-22T18:00:00Z,40,-27,0,0,0,0,50
RAFAEL-2012,2012-10-22T18:00:00Z,40,-27,0,0,0,0,64
RAFAEL-2012,2012-10-23T00:00:00Z,39.2,-25.5,0,240,480,480,34
RAFAEL-2012,2012-10-23T00:00:00Z,39.2,-25.5,0,0,0,0,50
RAFAEL-2012,2012-10-23T00:00:00Z,39.2,-25.5,0,0,0,0,64
RAFAEL-2012,2012-10-23T06:00:00Z,39.5,-24.5,0,240,480,480,34
RAFAEL-2012,2012-10-23T06:00:00Z,39.5,-24.5,0,0,0,0,50
RAFAEL-2012,2012-10-23T06:00:00Z,39.5,-24.5,0,0,0,0,64
RAFAEL-2012,2012-10-23T12:00:00Z,39.8,-23.6,0,240,480,480,34
RAFAEL-2012,2012-10-23T12:00:00Z,39.8,-23.6,0,0,0,0,50
RAFAEL-2012,2012-10-23T12:00:00Z,39.8,-23.6,0,0,0,0,64
RAFAEL-2012,2012-10-23T18:00:00Z,40.5,-22.1,0,240,480,480,34
RAFAEL-2012,2012-10-23T18:00:00Z,40.5,-22.1,0,0,0,0,50
RAFAEL-2012,2012-10-23T18:00:00Z,40.5,-22.1,0,0,0,0,64
RAFAEL-2012,2012-10-24T00:00:00Z,41.2,-20.1,0,240,480,480,34
RAFAEL-2012,2012-10-24T00:00:00Z,41.2,-20.1,0,0,0,0,50
RAFAEL-2012,2012-10-24T00:00:00Z,41.2,-20.1,0,0,0,0,64
RAFAEL-2012,2012-10-24T06:00:00Z,41.6,-18.8,0,240,480,480,34
RAFAEL-2012,2012-10-24T06:00:00Z,41.6,-18.8,0,0,0,0,50
RAFAEL-2012,2012-10-24T06:00:00Z,41.6,-18.8,0,0,0,0,64
RAFAEL-2012,2012-10-24T12:00:00Z,42.1,-17.5,0,0,0,0,34
RAFAEL-2012,2012-10-24T12:00:00Z,42.1,-17.5,0,0,0,0,50
RAFAEL-2012,2012-10-24T12:00:00Z,42.1,-17.5,0,0,0,0,64
RAFAEL-2012,2012-10-24T18:00:00Z,41.9,-16,0,0,0,0,34
RAFAEL-2012,2012-10-24T18:00:00Z,41.9,-16,0,0,0,0,50
RAFAEL-2012,2012-10-24T18:00:00Z,41.9,-16,0,0,0,0,64
RAFAEL-2012,2012-10-25T00:00:00Z,41.6,-14.6,0,0,0,0,34
RAFAEL-2012,2012-10-25T00:00:00Z,41.6,-14.6,0,0,0,0,50
RAFAEL-2012,2012-10-25T00:00:00Z,41.6,-14.6,0,0,0,0,64
RAFAEL-2012,2012-10-25T06:00:00Z,41.3,-13.3,0,0,0,0,34
RAFAEL-2012,2012-10-25T06:00:00Z,41.3,-13.3,0,0,0,0,50
RAFAEL-2012,2012-10-25T06:00:00Z,41.3,-13.3,0,0,0,0,64
RAFAEL-2012,2012-10-25T12:00:00Z,41,-12,0,0,0,0,34
RAFAEL-2012,2012-10-25T12:00:00Z,41,-12,0,0,0,0,50
RAFAEL-2012,2012-10-25T12:00:00Z,41,-12,0,0,0,0,64
RAFAEL-2012,2012-10-25T18:00:00Z,40.9,-11.2,0,0,0,0,34
RAFAEL-2012,2012-10-25T18:00:00Z,40.9,-11.2,0,0,0,0,50
RAFAEL-2012,2012-10-25T18:00:00Z,40.9,-11.2,0,0,0,0,64
RAFAEL-2012,2012-10-26T00:00:00Z,40.7,-10.4,0,0,0,0,34
RAFAEL-2012,2012-10-26T00:00:00Z,40.7,-10.4,0,0,0,0,50
RAFAEL-2012,2012-10-26T00:00:00Z,40.7,-10.4,0,0,0,0,64
RAFAEL-2012,2012-10-26T06:00:00Z,40.3,-9.1,0,0,0,0,34
RAFAEL-2012,2012-10-26T06:00:00Z,40.3,-9.1,0,0,0,0,50
RAFAEL-2012,2012-10-26T06:00:00Z,40.3,-9.1,0,0,0,0,64
RAFAEL-2012,2012-10-26T12:00:00Z,40,-7.5,0,0,0,0,34
RAFAEL-2012,2012-10-26T12:00:00Z,40,-7.5,0,0,0,0,50
RAFAEL-2012,2012-10-26T12:00:00Z,40,-7.5,0,0,0,0,64
RICHARD-2010,2010-10-19T18:00:00Z,17.2,-83.4,0,0,0,0,34
RICHARD-2010,2010-10-19T18:00:00Z,17.2,-83.4,0,0,0,0,50
RICHARD-2010,2010-10-19T18:00:00Z,17.2,-83.4,0,0,0,0,64
RICHARD-2010,2010-10-20T00:00:00Z,17.7,-83.2,0,0,0,0,34
RICHARD-2010,2010-10-20T00:00:00Z,17.7,-83.2,0,0,0,0,50
RICHARD-2010,2010-10-20T00:00:00Z,17.7,-83.2,0,0,0,0,64
RICHARD-2010,2010-10-20T06:00:00Z,17.8,-82.8,0,0,0,0,34
RICHARD-2010,2010-10-20T06:00:00Z,17.8,-82.8,0,0,0,0,50
RICHARD-2010,2010-10-20T06:00:00Z,17.8,-82.8,0,0,0,0,64
RICHARD-2010,2010-10-20T12:00:00Z,17.8,-82.3,0,0,0,0,34
RICHARD-2010,2010-10-20T12:00:00Z,17.8,-82.3,0,0,0,0,50
RICHARD-2010,2010-10-20T12:00:00Z,17.8,-82.3,0,0,0,0,64
RICHARD-2010,2010-10-20T18:00:00Z,17.6,-81.8,0,0,0,0,34
RICHARD-2010,2010-10-20T18:00:00Z,17.6,-81.8,0,0,0,0,50
RICHARD-2010,2010-10-20T18:00:00Z,17.6,-81.8,0,0,0,0,64
RICHARD-2010,2010-10-21T00:00:00Z,17.3,-81.3,0,0,0,0,34
RICHARD-2010,2010-10-21T00:00:00Z,17.3,-81.3,0,0,0,0,50
RICHARD-2010,2010-10-21T00:00:00Z,17.3,-81.3,0,0,0,0,64
RICHARD-2010,2010-10-21T06:00:00Z,17,-80.9,0,0,0,0,34
RICHARD-2010,2010-10-21T06:00:00Z,17,-80.9,0,0,0,0,50
RICHARD-2010,2010-10-21T06:00:00Z,17,-80.9,0,0,0,0,64
RICHARD-2010,2010-10-21T12:00:00Z,16.7,-80.6,90,90,0,0,34
RICHARD-2010,2010-10-21T12:00:00Z,16.7,-80.6,0,0,0,0,50
RICHARD-2010,2010-10-21T12:00:00Z,16.7,-80.6,0,0,0,0,64
RICHARD-2010,2010-10-21T18:00:00Z,16.3,-80.4,90,90,0,0,34
RICHARD-2010,2010-10-21T18:00:00Z,16.3,-80.4,0,0,0,0,50
RICHARD-2010,2010-10-21T18:00:00Z,16.3,-80.4,0,0,0,0,64
RICHARD-2010,2010-10-22T00:00:00Z,16,-80.5,90,90,0,0,34
RICHARD-2010,2010-10-22T00:00:00Z,16,-80.5,0,0,0,0,50
RICHARD-2010,2010-10-22T00:00:00Z,16,-80.5,0,0,0,0,64
RICHARD-2010,2010-10-22T06:00:00Z,15.9,-80.7,90,90,0,0,34
RICHARD-2010,2010-10-22T06:00:00Z,15.9,-80.7,0,0,0,0,50
RICHARD-2010,2010-10-22T06:00:00Z,15.9,-80.7,0,0,0,0,64
RICHARD-2010,2010-10-22T12:00:00Z,15.8,-81,90,0,0,0,34
RICHARD-2010,2010-10-22T12:00:00Z,15.8,-81,0,0,0,0,50
RICHARD-2010,2010-10-22T12:00:00Z,15.8,-81,0,0,0,0,64
RICHARD-2010,2010-10-22T18:00:00Z,15.8,-81.5,75,0,0,60,34
RICHARD-2010,2010-10-22T18:00:00Z,15.8,-81.5,0,0,0,0,50
RICHARD-2010,2010-10-22T18:00:00Z,15.8,-81.5,0,0,0,0,64
RICHARD-2010,2010-10-23T00:00:00Z,15.8,-82.1,75,0,0,60,34
RICHARD-2010,2010-10-23T00:00:00Z,15.8,-82.1,0,0,0,0,50
RICHARD-2010,2010-10-23T00:00:00Z,15.8,-82.1,0,0,0,0,64
RICHARD-2010,2010-10-23T06:00:00Z,15.8,-82.6,75,0,0,60,34
RICHARD-2010,2010-10-23T06:00:00Z,15.8,-82.6,0,0,0,0,50
RICHARD-2010,2010-10-23T06:00:00Z,15.8,-82.6,0,0,0,0,64
RICHARD-2010,2010-10-23T12:00:00Z,15.9,-83.1,75,60,0,60,34
RICHARD-2010,2010-10-23T12:00:00Z,15.9,-83.1,20,0,0,20,50
RICHARD-2010,2010-10-23T12:00:00Z,15.9,-83.1,0,0,0,0,64
RICHARD-2010,2010-10-23T18:00:00Z,16,-83.6,90,60,0,60,34
RICHARD-2010,2010-10-23T18:00:00Z,16,-83.6,20,0,0,20,50
RICHARD-2010,2010-10-23T18:00:00Z,16,-83.6,0,0,0,0,64
RICHARD-2010,2010-10-24T00:00:00Z,16.2,-84.3,90,60,40,70,34
RICHARD-2010,2010-10-24T00:00:00Z,16.2,-84.3,20,10,10,20,50
RICHARD-2010,2010-10-24T00:00:00Z,16.2,-84.3,0,0,0,0,64
RICHARD-2010,2010-10-24T06:00:00Z,16.5,-85.2,90,60,40,70,34
RICHARD-2010,2010-10-24T06:00:00Z,16.5,-85.2,20,10,10,20,50
RICHARD-2010,2010-10-24T06:00:00Z,16.5,-85.2,10,0,0,0,64
RICHARD-2010,2010-10-24T12:00:00Z,16.8,-86.3,90,60,50,70,34
RICHARD-2010,2010-10-24T12:00:00Z,16.8,-86.3,30,20,20,30,50
RICHARD-2010,2010-10-24T12:00:00Z,16.8,-86.3,15,10,10,15,64
RICHARD-2010,2010-10-24T18:00:00Z,17,-87.3,90,60,50,70,34
RICHARD-2010,2010-10-24T18:00:00Z,17,-87.3,30,20,20,30,50
RICHARD-2010,2010-10-24T18:00:00Z,17,-87.3,15,10,10,15,64
RICHARD-2010,2010-10-25T00:00:00Z,17.2,-88.2,90,60,50,60,34
RICHARD-2010,2010-10-25T00:00:00Z,17.2,-88.2,30,20,20,30,50
RICHARD-2010,2010-10-25T00:00:00Z,17.2,-88.2,15,10,10,15,64
RICHARD-2010,2010-10-25T06:00:00Z,17.4,-89.2,70,60,40,50,34
RICHARD-2010,2010-10-25T06:00:00Z,17.4,-89.2,25,20,10,15,50
RICHARD-2010,2010-10-25T06:00:00Z,17.4,-89.2,15,0,0,0,64
RICHARD-2010,2010-10-25T12:00:00Z,17.7,-90,60,60,40,50,34
RICHARD-2010,2010-10-25T12:00:00Z,17.7,-90,0,0,0,0,50
RICHARD-2010,2010-10-25T12:00:00Z,17.7,-90,0,0,0,0,64
